source_index,source_file,global_request_id,依頼No.,項目名,項目No.,測光ﾎﾟｰﾄ,処理値,時間,吸光度
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,90.0,11918.0
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,99.2,11968.0
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,108.0,12019.0
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,117.2,12070.0
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,126.0,12122.0
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,135.2,12177.0
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,144.0,12230.0
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,153.2,12290.0
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,162.0,12342.0
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,171.2,12395.0
1,240517_calCSV_data.csv,1_C015,C015,TAT206,41,17,35.0,180.0,12448.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,0.0,11586.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,9.2,11607.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,18.0,11635.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,27.2,11676.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,36.0,11717.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,45.2,11776.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,54.0,11831.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,63.2,11885.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,72.0,11954.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,81.2,12024.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,90.0,12093.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,99.2,12180.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,108.0,12245.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,117.2,12327.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,126.0,12399.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,135.2,12477.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,144.0,12558.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,153.2,12636.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,162.0,12707.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,171.2,12788.0
1,240517_calCSV_data.csv,1_C016,C016,TAT206,41,18,50.9,180.0,12863.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,0.0,11619.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,9.2,11640.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,18.0,11663.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,27.2,11703.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,36.0,11751.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,45.2,11807.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,54.0,11861.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,63.2,11925.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,72.0,11990.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,81.2,12056.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,90.0,12130.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,99.2,12204.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,108.0,12282.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,117.2,12358.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,126.0,12436.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,135.2,12507.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,144.0,12591.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,153.2,12663.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,162.0,12737.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,171.2,12819.0
1,240517_calCSV_data.csv,1_C017,C017,TAT206,41,19,50.9,180.0,12890.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,0.0,11670.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,9.2,11690.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,18.0,11735.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,27.2,11766.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,36.0,11811.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,45.2,11868.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,54.0,11921.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,63.2,11989.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,72.0,12050.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,81.2,12119.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,90.0,12182.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,99.2,12266.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,108.0,12329.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,117.2,12419.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,126.0,12495.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,135.2,12577.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,144.0,12648.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,153.2,12726.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,162.0,12806.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,171.2,12875.0
1,240517_calCSV_data.csv,1_C018,C018,TAT206,41,20,50.4,180.0,12944.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,0.0,10755.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,9.2,10768.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,18.0,10766.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,27.2,10771.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,36.0,10774.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,45.2,10781.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,54.0,10785.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,63.2,10792.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,72.0,10795.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,81.2,10799.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,90.0,10808.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,99.2,10810.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,108.0,10821.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,117.2,10828.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,126.0,10835.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,135.2,10841.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,144.0,10850.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,153.2,10856.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,162.0,10862.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,171.2,10870.0
1,240517_calCSV_data.csv,1_C019,C019,TAT1,42,18,4.7,180.0,10876.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,0.0,10898.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,9.2,10905.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,18.0,10904.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,27.2,10908.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,36.0,10910.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,45.2,10915.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,54.0,10922.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,63.2,10924.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,72.0,10928.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,81.2,10938.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,90.0,10944.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,99.2,10950.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,108.0,10958.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,117.2,10967.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,126.0,10973.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,135.2,10981.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,144.0,10983.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,153.2,10995.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,162.0,11002.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,171.2,11009.0
1,240517_calCSV_data.csv,1_C020,C020,TAT1,42,19,4.7,180.0,11021.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,0.0,10815.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,9.2,10812.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,18.0,10806.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,27.2,10809.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,36.0,10810.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,45.2,10810.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,54.0,10814.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,63.2,10823.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,72.0,10827.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,81.2,10838.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,90.0,10845.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,99.2,10850.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,108.0,10854.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,117.2,10862.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,126.0,10869.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,135.2,10871.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,144.0,10875.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,153.2,10884.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,162.0,10896.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,171.2,10900.0
1,240517_calCSV_data.csv,1_C021,C021,TAT1,42,20,4.1,180.0,10907.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,0.0,11515.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,9.2,11538.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,18.0,11537.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,27.2,11551.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,36.0,11562.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,45.2,11586.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,54.0,11598.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,63.2,11618.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,72.0,11633.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,81.2,11653.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,90.0,11665.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,99.2,11687.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,108.0,11707.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,117.2,11727.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,126.0,11745.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,135.2,11766.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,144.0,11781.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,153.2,11794.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,162.0,11813.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,171.2,11840.0
1,240517_calCSV_data.csv,1_C022,C022,TAT1,42,15,12.5,180.0,11853.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,0.0,11538.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,9.2,11542.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,18.0,11544.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,27.2,11566.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,36.0,11582.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,45.2,11598.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,54.0,11618.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,63.2,11638.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,72.0,11656.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,81.2,11673.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,90.0,11692.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,99.2,11706.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,108.0,11729.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,117.2,11748.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,126.0,11766.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,135.2,11788.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,144.0,11805.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,153.2,11823.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,162.0,11842.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,171.2,11860.0
1,240517_calCSV_data.csv,1_C023,C023,TAT1,42,16,12.5,180.0,11881.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,0.0,11456.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,9.2,11477.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,18.0,11497.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,27.2,11504.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,36.0,11521.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,45.2,11537.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,54.0,11552.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,63.2,11571.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,72.0,11588.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,81.2,11610.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,90.0,11623.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,99.2,11641.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,108.0,11664.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,117.2,11678.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,126.0,11698.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,135.2,11723.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,144.0,11739.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,153.2,11759.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,162.0,11778.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,171.2,11800.0
1,240517_calCSV_data.csv,1_C024,C024,TAT1,42,17,12.7,180.0,11813.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,0.0,11608.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,9.2,11615.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,18.0,11618.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,27.2,11637.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,36.0,11653.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,45.2,11681.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,54.0,11703.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,63.2,11723.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,72.0,11744.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,81.2,11771.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,90.0,11794.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,99.2,11826.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,108.0,11847.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,117.2,11877.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,126.0,11899.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,135.2,11926.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,144.0,11958.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,153.2,11987.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,162.0,12007.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,171.2,12042.0
1,240517_calCSV_data.csv,1_C025,C025,TAT1,42,20,18.1,180.0,12063.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,0.0,11445.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,9.2,11459.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,18.0,11474.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,27.2,11485.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,36.0,11506.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,45.2,11528.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,54.0,11552.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,63.2,11578.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,72.0,11596.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,81.2,11627.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,90.0,11651.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,99.2,11675.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,108.0,11706.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,117.2,11727.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,126.0,11760.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,135.2,11784.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,144.0,11818.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,153.2,11837.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,162.0,11872.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,171.2,11900.0
1,240517_calCSV_data.csv,1_C026,C026,TAT1,42,16,18.2,180.0,11930.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,0.0,11580.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,9.2,11598.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,18.0,11597.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,27.2,11622.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,36.0,11644.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,45.2,11661.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,54.0,11687.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,63.2,11710.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,72.0,11731.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,81.2,11759.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,90.0,11786.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,99.2,11808.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,108.0,11844.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,117.2,11869.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,126.0,11896.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,135.2,11922.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,144.0,11955.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,153.2,11987.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,162.0,12011.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,171.2,12040.0
1,240517_calCSV_data.csv,1_C027,C027,TAT1,42,15,18.7,180.0,12070.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,0.0,11613.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,9.2,11602.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,18.0,11614.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,27.2,11644.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,36.0,11664.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,45.2,11693.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,54.0,11728.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,63.2,11759.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,72.0,11790.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,81.2,11829.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,90.0,11863.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,99.2,11906.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,108.0,11940.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,117.2,11982.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,126.0,12016.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,135.2,12060.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,144.0,12096.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,153.2,12139.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,162.0,12178.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,171.2,12220.0
1,240517_calCSV_data.csv,1_C028,C028,TAT1,42,15,26.1,180.0,12257.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,0.0,11517.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,9.2,11528.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,18.0,11550.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,27.2,11573.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,36.0,11599.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,45.2,11627.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,54.0,11658.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,63.2,11689.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,72.0,11718.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,81.2,11755.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,90.0,11791.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,99.2,11834.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,108.0,11870.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,117.2,11903.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,126.0,11945.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,135.2,11979.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,144.0,12024.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,153.2,12067.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,162.0,12101.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,171.2,12144.0
1,240517_calCSV_data.csv,1_C029,C029,TAT1,42,16,25.9,180.0,12179.0
1,240517_calCSV_data.csv,1_C030,C030,TAT1,42,17,25.9,0.0,11422.0
1,240517_calCSV_data.csv,1_C030,C030,TAT1,42,17,25.9,9.2,11432.0
1,240517_calCSV_data.csv,1_C030,C030,TAT1,42,17,25.9,18.0,11457.0
1,240517_calCSV_data.csv,1_C030,C030,TAT1,42,17,25.9,27.2,11485.0
